Species,CL_Value,Region,Region_Name,Count_Stats,Area_M2,Min,Max,Range,Mean,STD,Sum,LT-1_Count,LT-1_Percent,GT-1_LT0_Count,GT-1_LT0_Percent,GT0_LT1_Count,GT0_LT1_Percent,GT1_Count,GT1_Percent,Exc_Count,Exc_Percent,Count_Hist,Area_HA,Area_Acres
Picea mariana,Min CL,Forest Service Wilderness Areas,Porcupine Lake Wilderness,7175,6457500,3.432753,3.738811,0.306058,3.614234,0.077872,25932.12714,0,0,0,0,0,0,7175,100,7175,100,7175,645.75,1595.680538
Picea mariana,Min CL,Forest Service Wilderness Areas,Presidential Range-Dry River Wilderness,39,35100,0.424581,1.749522,1.324941,0.93004,0.367582,36.271558,0,0,0,0,34,87.17948718,5,12.82051282,39,100,39,3.51,8.6733855
Picea mariana,Min CL,Forest Service Wilderness Areas,Rainbow Lake Wilderness,6790,6111000,3.364916,3.660139,0.295222,3.498521,0.062935,23754.9607,0,0,0,0,0,0,6790,100,6790,100,6790,611.1,1510.058655
Picea mariana,Min CL,Forest Service Wilderness Areas,Peru Peak Wilderness,20,18000,1.802291,1.915287,0.112997,1.84749,0.055357,36.949791,0,0,0,0,0,0,20,100,20,100,20,1.8,4.44789
Picea mariana,Min CL,Forest Service Wilderness Areas,Sandwich Range Wilderness,45,40500,-0.056508,1.154085,1.210593,0.634786,0.344479,28.565381,0,0,6,13.33333333,37,82.22222222,2,4.444444444,39,86.66666667,45,4.05,10.0077525
Picea mariana,Min CL,Forest Service Wilderness Areas,Sturgeon River Gorge Wilderness,17014,15312600,-6.330287,-6.060822,0.269464,-6.230418,0.043334,-106004.3241,17014,100,0,0,0,0,0,0,0,0,17014,1531.26,3783.820023
Picea mariana,Min CL,Forest Service Wilderness Areas,Sylvania Wilderness,29014,26112600,-5.535669,-5.00427,0.5314,-5.185909,0.155421,-150463.9665,29014,100,0,0,0,0,0,0,0,0,29014,2611.26,6452.554023
Picea mariana,Min CL,Forest Service Wilderness Areas,Rock River Canyon Wilderness,1589,1430100,0.123531,2.92965,2.806119,1.435808,1.18997,2281.49824,0,0,0,0,971,61.10761485,618,38.89238515,1589,100,1589,143.01,353.3848605
Picea mariana,Min CL,Forest Service Wilderness Areas,Blackjack Springs Wilderness,12501,11250900,-6.229165,-5.631807,0.597357,-6.028882,0.219379,-75367.05745,12501,100,0,0,0,0,0,0,0,0,12501,1125.09,2780.153645
Picea mariana,Min CL,Forest Service Wilderness Areas,Whisker Lake Wilderness,9365,8428500,-6.425368,-6.214827,0.210541,-6.279719,0.050359,-58809.56941,9365,100,0,0,0,0,0,0,0,0,9365,842.85,2082.724493
Picea mariana,Min CL,Forest Service Wilderness Areas,Wild River Wilderness,117,105300,-0.430491,0.874729,1.30522,0.386352,0.590258,45.203207,0,0,40,34.18803419,77,65.81196581,0,0,77,65.81196581,117,10.53,26.0201565
Picea mariana,Min CL,States,Connecticut,138,124200,2.219321,3.336741,1.11742,2.927428,0.181078,403.985001,0,0,0,0,0,0,138,100,138,100,138,12.42,30.690441
Picea mariana,Min CL,States,Maine,1800989,1620890100,-10.445516,3.610101,14.055617,-1.918328,2.357963,-3454886.861,1418582,78.76683311,298739,16.5874972,65660,3.645774627,18008,0.999895058,83668,4.645669685,1800989,162089.01,400530.0482
Picea mariana,Min CL,States,Massachusetts,24919,22427100,1.250509,4.469725,3.219216,2.217891,0.555938,55267.62375,0,0,0,0,0,0,24919,100,24919,100,24919,2242.71,5541.848546
Picea mariana,Min CL,States,Michigan,24464705,22018234500,-6.909809,8.319937,15.229746,0.119217,3.556399,2916604.265,5782035,23.63419056,604702,2.471732236,897956,3.670414174,17180012,70.22366303,18077968,73.8940772,24464705,2201823.45,5440815.836
Picea mariana,Min CL,States,Minnesota,42340053,38106047700,-9.323713,10.507999,19.831713,-4.719386,4.149976,-199819053.6,30485356,72.00122305,226620,0.535237875,3472515,8.201489497,8155562,19.26204958,11628077,27.46353907,42340053,3810604.77,9416194.917
Picea mariana,Min CL,States,New Hampshire,188412,169570800,-8.908266,2.404294,11.31256,-0.234162,1.484127,-44118.88281,7869,4.176485574,104285,55.34944696,50530,26.81888627,25728,13.6551812,76258,40.47406747,188412,16957.08,41901.79253
Picea mariana,Min CL,States,New Jersey,377,339300,2.656426,4.606883,1.950457,3.273779,0.220432,1234.214746,0,0,0,0,0,0,377,100,377,100,377,33.93,83.8427265
Picea mariana,Min CL,States,New York,1100348,990313200,-7.245577,8.69342,15.938998,1.750631,1.069213,1926303.163,4698,0.426955836,8357,0.759486999,224035,20.3603769,863258,78.45318027,1087293,98.81355717,1100348,99031.32,244711.3433
Picea mariana,Min CL,States,Pennsylvania,20936,18842400,2.382801,5.859924,3.477123,3.621794,0.685693,75825.88026,0,0,0,0,0,0,20936,100,20936,100,20936,1884.24,4656.051252
Picea mariana,Min CL,States,Vermont,201391,181251900,-8.905231,3.510993,12.416224,0.954672,1.379344,192262.3945,3729,1.851621969,26850,13.33227403,76386,37.9292024,94426,46.8869016,170812,84.816104,201391,18125.19,44788.25075
Picea mariana,Min CL,States,Wisconsin,12985209,11686688100,-7.226587,8.066298,15.292884,-1.447195,4.334319,-18792133.73,7076298,54.49506435,0,0,93627,0.721028056,5815284,44.7839076,5908911,45.50493565,12985209,1168668.81,2887839.063
Picea rubens,Max CL,Class I Areas,Presidential Range-Dry River Wilderness,78670,70803000,-15.450827,-5.445706,10.005121,-7.207608,2.932771,-567022.5514,78670,100,0,0,0,0,0,0,0,0,78670,7080.3,17495.77532
Picea rubens,Max CL,Class I Areas,Otter Creek Wilderness,2114,1902600,-5.088128,-4.372794,0.715334,-4.531103,0.179504,-9578.751148,2114,100,0,0,0,0,0,0,0,0,2114,190.26,470.141973
Picea rubens,Max CL,Class I Areas,Lye Brook Wilderness,21428,19285200,-6.047111,-4.654727,1.392384,-4.80523,0.146259,-102966.4596,21428,100,0,0,0,0,0,0,0,0,21428,1928.52,4765.469346
Picea rubens,Max CL,Class I Areas,Great Gulf Wilderness,15544,13989600,-14.91947,-5.918925,9.000545,-6.69354,1.317138,-104044.3857,15544,100,0,0,0,0,0,0,0,0,15544,1398.96,3456.900108
Picea rubens,Max CL,Class I Areas,Dolly Sods Wilderness,13072,11764800,-4.517435,-3.531534,0.985901,-3.830246,0.328993,-50068.97519,13072,100,0,0,0,0,0,0,0,0,13072,1176.48,2907.140904
Picea rubens,Max CL,Class I Areas,Shenandoah NP,131,117900,-4.278831,-1.146967,3.131864,-1.846766,1.096232,-241.926313,131,100,0,0,0,0,0,0,0,0,131,11.79,29.1336795
Picea rubens,Max CL,Class I Areas,Acadia NP,29361,26424900,-10.447096,-7.658618,2.788477,-10.305516,0.218157,-302580.2595,29361,100,0,0,0,0,0,0,0,0,29361,2642.49,6529.724915
Picea rubens,Max CL,Class I Areas,Moosehorn Wilderness EDM,9501,8550900,-16.531698,-16.479309,0.052389,-16.498833,0.012863,-156755.4137,9501,100,0,0,0,0,0,0,0,0,9501,855.09,2112.970145
Picea rubens,Max CL,Class I Areas,Moosehorn Wilderness BAR,9648,8683200,-16.756474,-16.557533,0.19894,-16.683364,0.08425,-160961.0942,9648,100,0,0,0,0,0,0,0,0,9648,868.32,2145.662136
Picea rubens,Max CL,Ecoregions Combined,All Ecoregions,50790367,45711330300,-18.295515,-1.436927,16.858588,-13.344218,4.316415,-677757721.4,50790367,100,0,0,0,0,0,0,0,0,50790367,4571133.03,11295498.27
Picea rubens,Max CL,Ecoregions Level 2,Atlantic Highlands,28019251,25217325900,-18.295515,-1.436927,16.858588,-13.288475,4.293083,-372333115.1,28019251,100,0,0,0,0,0,0,0,0,28019251,2521732.59,6231327.317
Picea rubens,Max CL,Ecoregions Level 2,Mixed Wood Plains,22771116,20494004400,-17.791664,-2.780468,15.011196,-13.412808,4.343972,-305424606.2,22771116,100,0,0,0,0,0,0,0,0,22771116,2049400.44,5064170.957
Picea rubens,Max CL,Ecoregions Level 3,Acadian Plains and Hills,21623701,19461330900,-17.791664,-5.565982,12.225682,-13.787071,4.124077,-298127493.6,21623701,100,0,0,0,0,0,0,0,0,21623701,1946133.09,4808992.172
Picea rubens,Max CL,Ecoregions Level 3,Eastern Great Lakes Lowlands,893048,803743200,-15.280196,-2.780468,12.499728,-6.254448,1.250321,-5585522.614,893048,100,0,0,0,0,0,0,0,0,893048,80374.32,198608.9634
Picea rubens,Max CL,Ecoregions Level 3,North Central Appalachians,61399,55259100,-5.366568,-2.219127,3.147441,-3.724356,0.757523,-228671.7452,61399,100,0,0,0,0,0,0,0,0,61399,5525.91,13654.79991
Picea rubens,Max CL,Ecoregions Level 3,Northeastern Coastal Zone,195038,175534200,-8.923695,-2.873406,6.050288,-7.221091,0.768159,-1408387.125,195038,100,0,0,0,0,0,0,0,0,195038,17553.42,43375.37849
Picea rubens,Max CL,Ecoregions Level 3,Northern Allegheny Plateau,59329,53396100,-13.061921,-3.291276,9.770645,-5.110534,0.904448,-303202.8773,59329,100,0,0,0,0,0,0,0,0,59329,5339.61,13194.44329
Picea rubens,Max CL,Ecoregions Level 3,Northern Appalachian and Atlantic Maritime Highlands,27957852,25162066800,-18.295515,-1.436927,16.858588,-13.309479,4.27416,-372104443.4,27957852,100,0,0,0,0,0,0,0,0,27957852,2516206.68,6217672.517
Picea rubens,Max CL,Forest Service Admin Areas,George Washington and Jefferson National Forest,11731,10557900,-5.667351,-4.037848,1.629502,-4.644057,0.573732,-54479.43173,11731,100,0,0,0,0,0,0,0,0,11731,1055.79,2608.90988
Picea rubens,Max CL,Forest Service Admin Areas,White Mountain National Forest,1522470,1370223000,-16.747635,-5.445706,11.301929,-9.700308,4.07192,-14768428.48,1522470,100,0,0,0,0,0,0,0,0,1522470,137022.3,338588.9544
Picea rubens,Max CL,Forest Service Admin Areas,Monongahela National Forest,239872,215884800,-5.503843,-3.456911,2.046932,-4.309829,0.371126,-1033807.209,239872,100,0,0,0,0,0,0,0,0,239872,21588.48,53346.2135
Picea rubens,Max CL,Forest Service Admin Areas,Green Mountain and Finger Lakes National Forests,400999,360899100,-16.179199,-4.652604,11.526595,-8.254325,3.906248,-3309975.95,400999,100,0,0,0,0,0,0,0,0,400999,36089.91,89179.97211
Picea rubens,Max CL,Forest Service Wilderness Areas,Big Branch Wilderness,7499,6749100,-14.042942,-5.521362,8.52158,-6.484234,2.043626,-48625.26961,7499,100,0,0,0,0,0,0,0,0,7499,674.91,1667.736356
Picea rubens,Max CL,Forest Service Wilderness Areas,Dolly Sods Wilderness,26174,23556600,-4.517435,-3.456911,1.060524,-3.674016,0.280183,-96163.69533,26174,100,0,0,0,0,0,0,0,0,26174,2355.66,5820.953643
Picea rubens,Max CL,Forest Service Wilderness Areas,George D. Aiken Wilderness,2785,2506500,-13.402073,-4.911193,8.49088,-5.698112,1.497816,-15869.24238,2785,100,0,0,0,0,0,0,0,0,2785,250.65,619.3686825
Picea rubens,Max CL,Forest Service Wilderness Areas,Glastenbury Wilderness,15998,14398200,-14.03533,-4.792434,9.242896,-6.789038,3.280787,-108611.0245,15998,100,0,0,0,0,0,0,0,0,15998,1439.82,3557.867211
Picea rubens,Max CL,Forest Service Wilderness Areas,Great Gulf Wilderness,15235,13711500,-14.91947,-5.918925,9.000545,-6.697831,1.349728,-102041.4487,15235,100,0,0,0,0,0,0,0,0,15235,1371.15,3388.180208
