Species,CL_Value,Region,Region_Name,Count_Stats,Area_M2,Min,Max,Range,Mean,STD,Sum,Lo_Count,Lo_Percent,Hi_Count,Hi_Percent,Count_Hist,Area_HA,Area_Acres
Juglans cinerea,Min CL,States,Indiana,20398853,18358967700,7,12.5,5.5,8.760105,2.56566,178696103,13870829,67.99808303,6528024,32.00191697,20398853,1835896.77,4536592.714
Juglans cinerea,Min CL,States,Iowa,6544176,5889758400,7,12.5,5.5,8.593132,2.494826,56234966,4648588,71.03396975,1895588,28.96603025,6544176,588975.84,1455388.749
Juglans cinerea,Min CL,States,Kentucky,54453718,49008346200,7,7,0,7,0,381176026,54453718,100,0,0,54453718,4900834.62,12110207.39
Juglans cinerea,Min CL,States,Maine,10882684,9794415600,7,12.5,5.5,7.204035,1.039501,78399237,10478966,96.29027177,403718,3.709728225,10882684,979441.56,2420249.067
Juglans cinerea,Min CL,States,Maryland,2587970,2329173000,7,12.5,5.5,7.937682,2.068334,20542483.5,2146753,82.95123205,441217,17.04876795,2587970,232917.3,575550.2942
Juglans cinerea,Min CL,States,Massachusetts,9589982,8630983800,7,12.5,5.5,7.060271,0.572587,67707869,9484892,98.90416895,105090,1.095831045,9589982,863098.38,2132759.252
Juglans cinerea,Min CL,States,Michigan,5452989,4907690100,7,12.5,5.5,9.737926,2.749973,53100805,2738465,50.21952181,2714524,49.78047819,5452989,490769.01,1212714.762
Juglans cinerea,Min CL,States,Minnesota,5445149,4900634100,7,12.5,5.5,10.530801,2.636826,57341782.5,1949560,35.80361162,3495589,64.19638838,5445149,490063.41,1210971.189
Juglans cinerea,Min CL,States,New Hampshire,15695632,14126068800,7,12.5,5.5,7.61986,1.739254,119598517,13926706,88.72981986,1768926,11.27018014,15695632,1412606.88,3490622.231
Juglans cinerea,Min CL,States,New Jersey,3307267,2976540300,7,7,0,7,0,23150869,3307267,100,0,0,3307267,297654.03,735517.9908
Juglans cinerea,Min CL,States,New York,56090042,50481037800,7,12.5,5.5,8.426592,2.41062,472647874.5,41541391,74.06197164,14548651,25.93802836,56090042,5048103.78,12474116.85
Juglans cinerea,Min CL,States,Ohio,34332251,30899025900,7,12.5,5.5,10.145436,2.721421,348315655.5,14697724,42.81025442,19634527,57.18974558,34332251,3089902.59,7635303.795
Juglans cinerea,Min CL,States,Pennsylvania,61323511,55191159900,7,12.5,5.5,8.895456,2.613858,545500603.5,40189688,65.53716078,21133823,34.46283922,61323511,5519115.99,13638011.57
Juglans cinerea,Min CL,States,Rhode Island,1333218,1199896200,7,7,0,7,0,9332526,1333218,100,0,0,1333218,119989.62,296500.3505
Juglans cinerea,Min CL,States,Vermont,15837774,14253996600,7,12.5,5.5,7.684026,1.815007,121697867,13868056,87.56316386,1969718,12.43683614,15837774,1425399.66,3522233.83
Juglans cinerea,Min CL,States,Virginia,23213987,20892588300,7,12.5,5.5,7.118423,0.798312,165246979.5,22714156,97.84685414,499831,2.15314586,23213987,2089258.83,5162663.032
Juglans cinerea,Min CL,States,West Virginia,41783409,37605068100,7,12.5,5.5,7.211246,1.056991,301310461,40178573,96.15915494,1604836,3.840845059,41783409,3760506.81,9292400.353
Juglans cinerea,Min CL,States,Wisconsin,24705869,22235282100,7,12.5,5.5,10.509904,2.642924,259656305,8939465,36.18356837,15766404,63.81643163,24705869,2223528.21,5494449.383
Picea mariana,Min CL,Class I Areas,Acadia NP,3498,3148200,5.4,5.4,0,5.4,0.000001,18889.20033,3498,100,0,0,3498,314.82,777.935961
Picea mariana,Min CL,Class I Areas,Boundary Waters Canoe Area Wilderness,2837462,2553715800,5.4,13.25,7.85,13.197994,0.636821,37448807.2,18798,0.662493454,2818664,99.33750655,2837462,255371.58,631035.9428
Picea mariana,Min CL,Class I Areas,Isle Royale NP,378071,340263900,5.4,5.4,0,5.4,0.000007,2041583.436,378071,100,0,0,378071,34026.39,84080.91101
Picea mariana,Min CL,Class I Areas,Lye Brook Wilderness,54,48600,5.4,5.4,0,5.4,0,291.600005,54,100,0,0,54,4.86,12.009303
Picea mariana,Min CL,Class I Areas,Moosehorn Wilderness BAR,92,82800,5.4,5.4,0,5.4,0,496.800009,92,100,0,0,92,8.28,20.460294
Picea mariana,Min CL,Class I Areas,Moosehorn Wilderness EDM,185,166500,5.4,5.4,0,5.4,0,999.000018,185,100,0,0,185,16.65,41.1429825
Picea mariana,Min CL,Class I Areas,Presidential Range-Dry River Wilderness,80,72000,5.4,5.4,0,5.4,0,432.000008,80,100,0,0,80,7.2,17.79156
Picea mariana,Min CL,Class I Areas,Rainbow Lake Wilderness,6733,6059700,5.4,5.4,0,5.4,0.000001,36358.20064,6733,100,0,0,6733,605.97,1497.382169
Picea mariana,Min CL,Class I Areas,Seney Wilderness,66725,60052500,5.4,5.4,0,5.4,0,360315.0064,66725,100,0,0,66725,6005.25,14839.27301
Picea mariana,Min CL,Class I Areas,Voyageurs NP,374076,336668400,13.25,13.25,0,13.25,0,4956507,0,0,374076,100,374076,33666.84,83192.44498
Picea mariana,Min CL,Ecoregions Combined,All Ecoregions,83395153,75055637700,5.4,13.25,7.85,9.51151,3.920566,793213799.4,39716176,47.62408194,43678977,52.37591806,83395153,7505563.77,18546623.35
Picea mariana,Min CL,Ecoregions Level 2,Atlantic Highlands,1687093,1518383700,5.4,13.25,7.85,5.611394,1.27073,9466943.557,1641661,97.30708384,45432,2.692916158,1687093,151838.37,375200.2042
Picea mariana,Min CL,Ecoregions Level 2,Mixed Wood Plains,4830390,4347351000,5.4,13.25,7.85,5.783116,1.691355,27934704.69,4594645,95.11954521,235745,4.880454787,4830390,434735.1,1074252.169
Picea mariana,Min CL,Ecoregions Level 2,Mixed Wood Shield,76877670,69189903000,5.4,13.25,7.85,9.831361,3.8922,755812151.2,33479870,43.54953786,43397800,56.45046214,76877670,6918990.3,17097170.98
Picea mariana,Min CL,Ecoregions Level 3,Acadian Plains and Hills,1201781,1081602900,5.4,13.25,7.85,6.110992,2.252949,7344074.304,1092933,90.94277576,108848,9.057224236,1201781,108160.29,267269.4846
Picea mariana,Min CL,Ecoregions Level 3,Driftless Area,1913,1721700,5.4,5.4,0,5.4,0,10330.20018,1913,100,0,0,1913,172.17,425.4406785
Picea mariana,Min CL,Ecoregions Level 3,Eastern Great Lakes Lowlands,488831,439947900,5.4,5.4,0,5.4,0.000009,2639687.447,488831,100,0,0,488831,43994.79,108713.3258
Picea mariana,Min CL,Ecoregions Level 3,North Central Appalachians,13844,12459600,5.4,5.4,0,5.4,0.000001,74757.60132,13844,100,0,0,13844,1245.96,3078.829458
Picea mariana,Min CL,Ecoregions Level 3,North Central Hardwood Forests,2987510,2688759000,5.4,13.25,7.85,5.733435,1.583126,17128695.72,2860613,95.75241589,126897,4.247584109,2987510,268875.9,664405.7927
Picea mariana,Min CL,Ecoregions Level 3,Northeastern Coastal Zone,33899,30509100,5.4,5.4,0,5.4,0,183054.6032,33899,100,0,0,33899,3050.91,7538.951156
Picea mariana,Min CL,Ecoregions Level 3,Northern Allegheny Plateau,47235,42511500,5.4,5.4,0,5.4,0,255069.0045,47235,100,0,0,47235,4251.15,10504.80421
Picea mariana,Min CL,Ecoregions Level 3,Northern Appalachian and Atlantic Maritime Highlands,1673249,1505924100,5.4,13.25,7.85,5.613143,1.27583,9392185.955,1627817,97.2848034,45432,2.715196603,1673249,150592.41,372121.3747
Picea mariana,Min CL,Ecoregions Level 3,Northern Lakes and Forests,63023970,56721573000,5.4,13.25,7.85,9.38475,3.924545,591464207.5,31032280,49.23885309,31991690,50.76114691,63023970,5672157.3,14016184.3
Picea mariana,Min CL,Ecoregions Level 3,Northern Minnesota Wetlands,13853700,12468330000,5.4,13.25,7.85,11.863108,2.993932,164347943.7,2447590,17.66741015,11406110,82.33258985,13853700,1246833,3080986.685
Picea mariana,Min CL,Ecoregions Level 3,Southern Michigan/Northern Indiana Drift Plains,69221,62298900,5.4,5.4,0,5.4,0,373793.4066,69221,100,0,0,69221,6229.89,15394.36968
Picea mariana,Min CL,Forest Service Admin Areas,Chequamegon-Nicolet National Forest,2660560,2394504000,5.4,13.25,7.85,9.861337,3.888183,26236679.41,1148502,43.16767898,1512058,56.83232102,2660560,239450.4,591693.9109
Picea mariana,Min CL,Forest Service Admin Areas,Chippewa National Forest,2397444,2157699600,5.4,13.25,7.85,8.303022,3.789616,19906031.29,1510841,63.01882338,886603,36.98117662,2397444,215769.96,533178.3597
Picea mariana,Min CL,Forest Service Admin Areas,Green Mountain and Finger Lakes National Forests,8961,8064900,5.4,5.4,0,5.4,0,48389.40086,8961,100,0,0,8961,806.49,1992.877115
Picea mariana,Min CL,Forest Service Admin Areas,Hiawatha National Forest,2763501,2487150900,5.4,5.4,0,5.4,0,14922905.66,2763501,100,0,0,2763501,248715.09,614587.4231
Picea mariana,Min CL,Forest Service Admin Areas,Huron-Manistee National Forest,709690,638721000,5.4,5.4,0,5.4,0.000011,3832326.068,709690,100,0,0,709690,63872.1,157831.1527
Picea mariana,Min CL,Forest Service Admin Areas,Ottawa National Forest,1847566,1662809400,5.4,13.25,7.85,13.048597,1.241149,24108143.8,47402,2.565645828,1800164,97.43435417,1847566,166280.94,410888.5168
Picea mariana,Min CL,Forest Service Admin Areas,Superior National Forest,11053971,9948573900,5.4,13.25,7.85,12.566183,2.213675,138906225.2,962916,8.711041489,10091055,91.28895851,11053971,994857.39,2458342.354
Picea mariana,Min CL,Forest Service Admin Areas,White Mountain National Forest,13782,12403800,5.4,5.4,0,5.4,0.000001,74422.80131,13782,100,0,0,13782,1240.38,3065.040999
Picea mariana,Min CL,Forest Service Wilderness Areas,Big Branch Wilderness,1,900,5.4,5.4,0,5.4,0,5.4,1,100,0,0,1,0.09,0.2223945
Picea mariana,Min CL,Forest Service Wilderness Areas,Big Island Lake Wilderness,4379,3941100,5.4,5.4,0,5.4,0,23646.60042,4379,100,0,0,4379,394.11,973.8655155
Picea mariana,Min CL,Forest Service Wilderness Areas,Blackjack Springs Wilderness,12501,11250900,13.25,13.25,0,13.25,0,165638.25,0,0,12501,100,12501,1125.09,2780.153645
Picea mariana,Min CL,Forest Service Wilderness Areas,Boundary Waters Canoe Area Wilderness,2853437,2568093300,5.4,13.25,7.85,13.194715,0.656456,37650286.65,20096,0.704273478,2833341,99.29572652,2853437,256809.33,634588.6949
Picea mariana,Min CL,Forest Service Wilderness Areas,Bristol Cliffs Wilderness,8,7200,5.4,5.4,0,5.4,0,43.200001,8,100,0,0,8,0.72,1.779156
Picea mariana,Min CL,Forest Service Wilderness Areas,Delirium Wilderness,39996,35996400,5.4,5.4,0,5.4,0,215978.4038,39996,100,0,0,39996,3599.64,8894.890422
Picea mariana,Min CL,Forest Service Wilderness Areas,George D. Aiken Wilderness,14,12600,5.4,5.4,0,5.4,0,75.600001,14,100,0,0,14,1.26,3.113523
Picea mariana,Min CL,Forest Service Wilderness Areas,Glastenbury Wilderness,6,5400,5.4,5.4,0,5.4,0,32.400001,6,100,0,0,6,0.54,1.334367
Picea mariana,Min CL,Forest Service Wilderness Areas,Headwaters Wilderness,58134,52320600,13.25,13.25,0,13.25,0,770275.5,0,0,58134,100,58134,5232.06,12928.68186
Picea mariana,Min CL,Forest Service Wilderness Areas,Horseshoe Bay Wilderness,16309,14678100,5.4,5.4,0,5.4,0,88068.60156,16309,100,0,0,16309,1467.81,3627.031901
Picea mariana,Min CL,Forest Service Wilderness Areas,Joseph Battell Wilderness,18,16200,5.4,5.4,0,5.4,0,97.200002,18,100,0,0,18,1.62,4.003101
Picea mariana,Min CL,Forest Service Wilderness Areas,Lye Brook Wilderness,81,72900,5.4,5.4,0,5.4,0,437.400008,81,100,0,0,81,7.29,18.0139545
Picea mariana,Min CL,Forest Service Wilderness Areas,Mackinac Wilderness,36786,33107400,5.4,5.4,0,5.4,0,198644.4035,36786,100,0,0,36786,3310.74,8181.004077
Picea mariana,Min CL,Forest Service Wilderness Areas,McCormick Wilderness,19465,17518500,5.4,13.25,7.85,12.085304,2.790402,235240.4503,2888,14.83688672,16577,85.16311328,19465,1751.85,4328.908943
Picea mariana,Min CL,Forest Service Wilderness Areas,Pemigewasset Wilderness,398,358200,5.4,5.4,0,5.4,0,2149.200038,398,100,0,0,398,35.82,88.513011
Picea mariana,Min CL,Forest Service Wilderness Areas,Peru Peak Wilderness,20,18000,5.4,5.4,0,5.4,0,108.000002,20,100,0,0,20,1.8,4.44789
Picea mariana,Min CL,Forest Service Wilderness Areas,Porcupine Lake Wilderness,7175,6457500,5.4,5.4,0,5.4,0.000001,38745.00068,7175,100,0,0,7175,645.75,1595.680538
Picea mariana,Min CL,Forest Service Wilderness Areas,Presidential Range-Dry River Wilderness,39,35100,5.4,5.4,0,5.4,0,210.600004,39,100,0,0,39,3.51,8.6733855
Picea mariana,Min CL,Forest Service Wilderness Areas,Rainbow Lake Wilderness,6790,6111000,5.4,5.4,0,5.4,0.000001,36666.00065,6790,100,0,0,6790,611.1,1510.058655
Picea mariana,Min CL,Forest Service Wilderness Areas,Rock River Canyon Wilderness,1589,1430100,5.4,5.4,0,5.4,0,8580.600152,1589,100,0,0,1589,143.01,353.3848605
Picea mariana,Min CL,Forest Service Wilderness Areas,Sandwich Range Wilderness,45,40500,5.4,5.4,0,5.4,0,243.000004,45,100,0,0,45,4.05,10.0077525
Picea mariana,Min CL,Forest Service Wilderness Areas,Sturgeon River Gorge Wilderness,17014,15312600,13.25,13.25,0,13.25,0,225435.5,0,0,17014,100,17014,1531.26,3783.820023
Picea mariana,Min CL,Forest Service Wilderness Areas,Sylvania Wilderness,29014,26112600,13.25,13.25,0,13.25,0,384435.5,0,0,29014,100,29014,2611.26,6452.554023
Picea mariana,Min CL,Forest Service Wilderness Areas,Whisker Lake Wilderness,9365,8428500,13.25,13.25,0,13.25,0,124086.25,0,0,9365,100,9365,842.85,2082.724493
Picea mariana,Min CL,Forest Service Wilderness Areas,Wild River Wilderness,117,105300,5.4,5.4,0,5.4,0,631.800011,117,100,0,0,117,10.53,26.0201565
Picea mariana,Min CL,States,Connecticut,138,124200,5.4,5.4,0,5.4,0,745.200013,138,100,0,0,138,12.42,30.690441
Picea mariana,Min CL,States,Maine,1903471,1713123900,5.4,13.25,7.85,6.010965,2.103045,11441697.52,1755324,92.21700777,148147,7.782992228,1903471,171312.39,423321.4813
Picea mariana,Min CL,States,Massachusetts,24919,22427100,5.4,5.4,0,5.4,0,134562.6024,24919,100,0,0,24919,2242.71,5541.848546
Picea mariana,Min CL,States,Michigan,25203521,22683168900,5.4,13.25,7.85,7.20103,3.300663,181491302.7,19421064,77.05694772,5782457,22.94305228,25203521,2268316.89,5605124.451
Picea mariana,Min CL,States,Minnesota,42604393,38343953700,5.4,13.25,7.85,11.052875,3.524212,470901032.5,11924481,27.98885317,30679912,72.01114683,42604393,3834395.37,9474982.679
Picea mariana,Min CL,States,New Hampshire,189296,170366400,5.4,13.25,7.85,5.568366,1.137245,1054069.418,185236,97.85521089,4060,2.144789113,189296,17036.64,42098.38927
Picea mariana,Min CL,States,New Jersey,377,339300,5.4,5.4,0,5.4,0,2035.800036,377,100,0,0,377,33.93,83.8427265
Picea mariana,Min CL,States,New York,1117109,1005398100,5.4,13.25,7.85,5.401237,0.098524,6033770.307,1116933,99.98424505,176,0.015754953,1117109,100539.81,248438.8975
Picea mariana,Min CL,States,Pennsylvania,20936,18842400,5.4,5.4,0,5.4,0.000001,113054.402,20936,100,0,0,20936,1884.24,4656.051252
Picea mariana,Min CL,States,Vermont,202448,182203200,5.4,13.25,7.85,5.473092,0.753941,1108016.469,200563,99.0688967,1885,0.931103296,202448,18220.32,45023.32174
Picea mariana,Min CL,States,Wisconsin,13105333,11794799700,5.4,13.25,7.85,9.666921,3.910079,126688218.8,5981840,45.644319,7123493,54.355681,13105333,1179479.97,2914553.98
Picea rubens,Min CL,Class I Areas,Acadia NP,82620,74358000,5.4,5.4,0,5.4,0,446148.0079,82620,100,0,0,82620,7435.8,18374.23359
Picea rubens,Min CL,Class I Areas,Dolly Sods Wilderness,13072,11764800,5.4,5.4,0,5.4,0,70588.80125,13072,100,0,0,13072,1176.48,2907.140904
Picea rubens,Min CL,Class I Areas,Great Gulf Wilderness,15544,13989600,5.4,13.25,7.85,5.571706,1.14822,86606.60145,15204,97.81266083,340,2.187339166,15544,1398.96,3456.900108
Picea rubens,Min CL,Class I Areas,Lye Brook Wilderness,21428,19285200,5.4,5.4,0,5.4,0,115711.202,21428,100,0,0,21428,1928.52,4765.469346
Picea rubens,Min CL,Class I Areas,Moosehorn Wilderness BAR,9648,8683200,13.25,13.25,0,13.25,0,127836,0,0,9648,100,9648,868.32,2145.662136
Picea rubens,Min CL,Class I Areas,Moosehorn Wilderness EDM,9501,8550900,13.25,13.25,0,13.25,0,125888.25,0,0,9501,100,9501,855.09,2112.970145
Picea rubens,Min CL,Class I Areas,Otter Creek Wilderness,2114,1902600,5.4,5.4,0,5.4,0.000001,11415.6002,2114,100,0,0,2114,190.26,470.141973
Picea rubens,Min CL,Class I Areas,Presidential Range-Dry River Wilderness,78670,70803000,5.4,13.25,7.85,6.322602,2.528088,497399.1066,69424,88.24710817,9246,11.75289183,78670,7080.3,17495.77532
Picea rubens,Min CL,Class I Areas,Shenandoah NP,131,117900,5.4,5.4,0,5.4,0,707.400012,131,100,0,0,131,11.79,29.1336795
Picea rubens,Min CL,Ecoregions Combined,All Ecoregions,52839357,47555421300,5.4,13.25,7.85,9.9567,3.873833,526105649.7,22167622,41.95286101,30671735,58.04713899,52839357,4755542.13,11751182.38
Picea rubens,Min CL,Ecoregions Level 2,Atlantic Highlands,29212826,26291543400,5.4,13.25,7.85,10.253529,3.813589,299534564.2,11151004,38.17160312,18061822,61.82839688,29212826,2629154.34,6496771.832
Picea rubens,Min CL,Ecoregions Level 2,Mixed Wood Plains,23626531,21263877900,5.4,13.25,7.85,9.589689,3.916065,226571085.5,11016618,46.6281656,12609913,53.3718344,23626531,2126387.79,5254410.548
Picea rubens,Min CL,Ecoregions Level 3,Acadian Plains and Hills,22435531,20191977900,5.4,13.25,7.85,9.810829,3.894816,220111166.3,9829251,43.81109143,12606280,56.18890857,22435531,2019197.79,4989538.699
Picea rubens,Min CL,Ecoregions Level 3,Eastern Great Lakes Lowlands,936476,842828400,5.4,13.25,7.85,5.428861,0.475105,5083998.039,933033,99.63234509,3443,0.367654911,936476,84282.84,208267.1118
Picea rubens,Min CL,Ecoregions Level 3,North Central Appalachians,61399,55259100,5.4,5.4,0,5.4,0,331554.6059,61399,100,0,0,61399,5525.91,13654.79991
Picea rubens,Min CL,Ecoregions Level 3,Northeastern Coastal Zone,195195,175675500,5.4,5.4,0,5.4,0,1054053.019,195195,100,0,0,195195,17567.55,43410.29443
Picea rubens,Min CL,Ecoregions Level 3,Northern Allegheny Plateau,59329,53396100,5.4,13.25,7.85,5.42514,0.443523,321868.1056,59139,99.67975189,190,0.320248108,59329,5339.61,13194.44329
Picea rubens,Min CL,Ecoregions Level 3,Northern Appalachian and Atlantic Maritime Highlands,29151427,26236284300,5.4,13.25,7.85,10.263752,3.811085,299203009.6,11089605,38.04137959,18061822,61.95862041,29151427,2623628.43,6483117.032
Picea rubens,Min CL,Forest Service Admin Areas,George Washington and Jefferson National Forest,11731,10557900,5.4,5.4,0,5.4,0,63347.40112,11731,100,0,0,11731,1055.79,2608.90988
Picea rubens,Min CL,Forest Service Admin Areas,Green Mountain and Finger Lakes National Forests,400999,360899100,5.4,13.25,7.85,8.08226,3.723066,3240978.075,263982,65.83108686,137017,34.16891314,400999,36089.91,89179.97211
Picea rubens,Min CL,Forest Service Admin Areas,Monongahela National Forest,239872,215884800,5.4,5.4,0,5.4,0,1295308.823,239872,100,0,0,239872,21588.48,53346.2135
Picea rubens,Min CL,Forest Service Admin Areas,White Mountain National Forest,1522470,1370223000,5.4,13.25,7.85,7.898969,3.656783,12025942.65,1037807,68.16600656,484663,31.83399344,1522470,137022.3,338588.9544
Picea rubens,Min CL,Forest Service Wilderness Areas,Big Branch Wilderness,7499,6749100,5.4,13.25,7.85,5.97365,2.043056,44796.40066,6951,92.69235898,548,7.307641019,7499,674.91,1667.736356
Picea rubens,Min CL,Forest Service Wilderness Areas,Breadloaf Wilderness,22940,20646000,5.4,13.25,7.85,6.791031,2.997437,155786.2518,18875,82.27986051,4065,17.72013949,22940,2064.6,5101.72983
Picea rubens,Min CL,Forest Service Wilderness Areas,Bristol Cliffs Wilderness,1091,981900,5.4,13.25,7.85,11.667049,3.149672,12728.75002,220,20.16498625,871,79.83501375,1091,98.19,242.6323995
Picea rubens,Min CL,Forest Service Wilderness Areas,Caribou-Speckled Mountain Wilderness,20401,18360900,5.4,13.25,7.85,13.248076,0.122878,270274,5,0.024508603,20396,99.9754914,20401,1836.09,4537.070195
Picea rubens,Min CL,Forest Service Wilderness Areas,Cranberry Wilderness,20506,18455400,5.4,5.4,0,5.4,0,110732.402,20506,100,0,0,20506,1845.54,4560.421617
Picea rubens,Min CL,Forest Service Wilderness Areas,Dolly Sods Wilderness,26174,23556600,5.4,5.4,0,5.4,0,141339.6025,26174,100,0,0,26174,2355.66,5820.953643
Picea rubens,Min CL,Forest Service Wilderness Areas,George D. Aiken Wilderness,2785,2506500,5.4,13.25,7.85,5.687505,1.474534,15839.70026,2683,96.33752244,102,3.662477558,2785,250.65,619.3686825
Picea rubens,Min CL,Forest Service Wilderness Areas,Glastenbury Wilderness,15998,14398200,5.4,13.25,7.85,6.881382,3.07154,110088.3512,12979,81.12889111,3019,18.87110889,15998,1439.82,3557.867211
